Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,22,10,0,District - Durg  10,Urban,70-79,128,155,6,8,49,47,172,126,16,16
C4920,22,10,0,District - Durg  10,Urban,80-89,40,44,0,2,23,24,43,39,4,8
C4920,22,10,0,District - Durg  10,Urban,90+,15,18,0,3,6,9,14,15,1,3
C4920,22,10,0,District - Durg  10,Urban,Age not stated,4,3,1,0,0,1,3,4,2,2
C4920,22,11,0,District - Raipur  11,Rural,0-4,1170,1021,47,44,32,18,404,271,99,81
C4920,22,11,0,District - Raipur  11,Rural,5-9,1195,1058,337,259,147,112,804,568,256,164
C4920,22,11,0,District - Raipur  11,Rural,10-19,2227,1927,527,486,392,258,2667,1961,611,505
C4920,22,11,0,District - Raipur  11,Rural,20-29,1507,1484,296,234,203,131,1583,916,507,419
C4920,22,11,0,District - Raipur  11,Rural,30-39,1565,1423,237,177,221,188,1051,667,507,414
C4920,22,11,0,District - Raipur  11,Rural,40-49,1338,1200,162,126,269,214,981,558,320,265
C4920,22,11,0,District - Raipur  11,Rural,50-59,1179,1166,123,78,315,323,915,595,153,142
C4920,22,11,0,District - Raipur  11,Rural,60-69,1359,1748,89,70,404,588,899,912,104,120
C4920,22,11,0,District - Raipur  11,Rural,70-79,753,1064,38,31,397,378,562,661,61,54
C4920,22,11,0,District - Raipur  11,Rural,80-89,283,343,6,11,117,154,202,295,13,21
C4920,22,11,0,District - Raipur  11,Rural,90+,70,79,1,3,47,30,74,99,2,10
C4920,22,11,0,District - Raipur  11,Rural,Age not stated,32,26,2,3,3,6,13,8,5,2
C4920,22,11,0,District - Raipur  11,Urban,0-4,235,239,12,9,10,8,96,63,32,39
C4920,22,11,0,District - Raipur  11,Urban,5-9,267,279,105,83,16,22,184,138,105,66
C4920,22,11,0,District - Raipur  11,Urban,10-19,545,554,206,137,79,45,729,530,269,210
C4920,22,11,0,District - Raipur  11,Urban,20-29,515,503,99,96,44,37,592,335,245,200
C4920,22,11,0,District - Raipur  11,Urban,30-39,512,414,90,55,38,54,435,214,237,146
C4920,22,11,0,District - Raipur  11,Urban,40-49,442,318,67,28,34,51,401,180,137,109
C4920,22,11,0,District - Raipur  11,Urban,50-59,285,239,30,21,43,44,340,188,86,49
